MATCH,MATCH2,PLAYER,TEAM,NAME,POS,PC ,PA ,PC/PA,PR,MIN,GS,SG,S,FC,FS,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_L,A_M,A_H,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_penalty_area,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Low_activity_time_spent,Medium_activity_time_spent,High_activity_time_spent,Distance_covered_m,Low_ADC_m,Medium_ADC_m,High_ADC_m,Top_Speed,Sprints
29,29,4,CIV,Kolo TOURE ,D ,21,30,70,23,90,0,0,0,1,0,9049,3092,3807,15,5,2,80,22.53,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,5,CIV,Didier ZOKORA ,M ,25,30,83,19,90,0,0,0,1,2,7788,2515,3486,5,,,66,26.39,91,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,8,CIV,Salomon KALOU ,F ,17,23,74,23,68,0,0,0,0,0,7372,2762,3015,62,28,6,74,22.81,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,9,CIV,Ismael TIOTE ,M ,34,49,69,45,90,0,1,2,6,3,10682,3873,4697,46,14,,106,22.63,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,11,CIV,Didier DROGBA ,F ,9,14,64,18,90,1,1,3,5,1,9534,3126,3929,82,44,12,59,24.83,86,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,15,CIV,Aruna DINDANE ,F ,15,19,79,27,54,0,1,2,2,3,5353,2033,2211,61,23,2,59,25.21,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,17,CIV,Siaka TIENE ,D ,50,68,74,36,90,0,0,0,1,2,8223,2669,3551,19,4,,65,19.15,90,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,19,CIV,Yaya TOURE ,M ,46,51,90,38,90,0,0,1,1,2,9442,3324,4291,32,10,2,59,23.43,85,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,20,CIV,Guy DEMEL ,D ,32,43,74,28,90,0,0,0,2,0,9564,3331,3987,23,9,2,113,24.02,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,21,CIV,Emmanuel EBOUE ,D ,12,17,71,14,72,0,0,1,2,4,7764,2803,3338,61,18,1,61,24.82,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,10,CIV,GERVINHO ,F ,10,15,67,12,36,0,0,0,0,0,3723,1259,1427,70,28,6,38,28.51,85,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,13,CIV,ROMARIC ,M ,9,11,82,7,18,0,1,1,1,0,2279,614,1036,49,14,,16,18.94,80,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,18,CIV,Kader KEITA ,F ,6,9,67,8,22,0,0,0,1,0,2663,885,1051,70,37,7,35,23.63,83,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,12,ITA,Federico MARCHETTI,GK ,15,16,94,4,90,0,0,0,0,0,3309,1302,1025,,,,5,23.43,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,3,ITA,Domenico CRISCITO,D ,39,49,80,39,90,0,0,1,2,3,10064,4416,3409,48,17,,95,23.38,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,4,ITA,Giorgio CHIELLINI,D ,54,68,79,48,90,0,0,3,1,5,10300,4329,3556,31,11,6,79,22.49,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,5,ITA,Fabio CANNAVARO,D ,61,68,90,43,90,0,0,0,1,2,9059,3568,3062,20,7,4,44,20.65,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,6,ITA,Daniele DE ROSSI,M ,61,75,81,58,90,0,1,3,0,2,10437,4887,3229,47,16,4,66,23.63,81,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,7,ITA,Simone PEPE,M ,20,30,67,24,45,0,0,1,2,0,5085,2417,1400,69,35,9,51,22.71,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,9,ITA,Vincenzo IAQUINTA,F ,20,29,69,25,90,1,1,4,2,1,9641,4704,2850,89,49,13,101,29.92,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,11,ITA,Alberto GILARDINO,F ,9,10,90,9,45,0,0,0,1,1,5207,2634,1330,94,60,19,51,25.31,79,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,15,ITA,Claudio MARCHISIO,M ,18,26,69,23,61,0,0,1,1,0,7616,3629,2429,67,33,4,92,28.35,75,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,19,ITA,Gianluca ZAMBROTTA,D ,42,62,68,42,90,0,0,3,1,4,10189,4672,3344,46,24,1,132,29,82,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,22,ITA,Riccardo MONTOLIVO,M ,50,74,68,61,90,0,3,3,0,2,10794,5210,3323,59,21,,98,24.83,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,10,ITA,Antonio DI NATALE,F ,16,23,70,17,45,0,1,2,0,1,5236,2615,1534,84,56,15,51,19.25,83,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,16,ITA,Mauro CAMORANESI,M ,20,36,56,28,45,0,1,2,0,2,5626,2795,1768,77,44,12,64,21.29,80,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,20,ITA,Giampaolo PAZZINI,F ,1,5,20,5,29,0,0,0,0,0,3323,1730,911,87,66,26,23,19.01,82,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,1,NZL,Mark PASTON,GK ,12,34,35,7,90,0,0,0,0,1,4282,1512,1485,,,,6,18.56,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,3,NZL,Tony LOCHHEAD,D ,11,36,31,12,90,0,0,0,1,1,9578,2861,4708,16,4,,96,23.38,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,4,NZL,Winston REID,D ,16,30,53,15,90,0,0,0,2,1,8739,2512,4248,6,2,,58,22.85,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,5,NZL,Ivan VICELICH,D ,16,27,59,14,81,0,0,1,1,0,9119,2468,4570,22,5,,56,21.08,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,6,NZL,Ryan NELSEN,D ,16,23,70,11,90,0,0,0,0,1,8636,2562,4300,4,1,,38,20.83,88,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,7,NZL,Simon ELLIOTT,M ,23,31,74,20,90,0,0,0,1,0,10992,3243,5561,21,3,,66,24.83,79,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,9,NZL,Shane SMELTZ,F ,19,33,58,23,90,1,1,1,2,0,10269,3342,4698,45,14,3,113,21.69,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,10,NZL,Chris KILLEN,F ,14,19,74,14,89,0,0,0,7,0,10476,3398,4602,50,15,4,85,21.67,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,11,NZL,Leo BERTOS,M ,11,27,41,16,90,0,0,0,2,2,9740,3062,4635,20,5,,104,24.32,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,14,NZL,Rory FALLON,F ,10,16,63,13,63,0,0,0,7,2,8259,2691,3769,56,16,2,49,26.49,78,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,19,NZL,Tommy SMITH,D ,13,25,52,11,90,0,0,0,1,0,9181,2728,4530,7,1,,65,24.4,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,13,NZL,Andy BARRON,M ,0,0,0,0,1,0,0,0,0,0,299,123,91,61,36,,3,17.34,72,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,20,NZL,Chris WOOD,F ,1,9,11,6,27,0,0,1,1,2,3432,1014,1529,39,14,2,29,19.63,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,21,NZL,Jeremy CHRISTIE,M ,0,0,0,0,9,0,0,0,0,0,1615,542,797,12,1,,10,21.57,77,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,1,SVK,Jan MUCHA ,GK ,22,42,52,27,90,0,0,0,0,0,3514,1418,1212,,,,2,10.28,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,2,SVK,Peter PEKARIK ,D ,46,61,75,34,90,0,0,1,1,0,10516,4031,3958,19,7,,103,24.83,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,3,SVK,Martin SKRTEL ,D ,52,56,93,39,90,0,0,0,3,1,8463,3214,3245,5,1,,54,22.77,91,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,6,SVK,Zdenko STRBA ,M ,29,40,73,30,90,0,0,0,1,4,9511,3618,3803,21,1,,63,19.86,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,7,SVK,Vladimir WEISS ,M ,21,34,62,27,90,0,0,1,3,1,9295,3609,3290,58,19,1,80,21.74,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,8,SVK,Jan KOZAK ,M ,45,62,73,45,90,0,0,0,0,1,10073,3913,3728,33,10,1,70,20.65,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,9,SVK,Stanislav SESTAK ,F ,13,19,68,17,70,0,0,1,2,1,6861,2672,2536,74,27,6,79,26.2,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,11,SVK,Robert VITTEK ,F ,16,38,42,31,90,0,1,1,0,2,9168,3829,3154,72,31,7,76,23.38,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,16,SVK,Jan DURICA ,D ,21,34,62,26,90,0,0,0,1,4,9229,3627,3262,25,8,1,94,22.81,86,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,17,SVK,Marek HAMSIK ,M ,23,31,74,19,90,0,0,0,2,0,10852,4557,3941,45,11,1,95,26.17,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,21,SVK,Kornel SALATA ,D ,38,46,83,22,83,0,0,1,0,1,7944,3038,3118,6,2,1,35,22.6,89,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,13,SVK,Filip HOLOSKO ,F ,2,3,67,9,20,0,0,0,0,1,2513,1092,930,79,22,,35,21.67,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,15,SVK,Miroslav STOCH ,M ,2,3,67,4,7,0,0,1,1,0,1183,480,379,63,28,,11,20.93,84,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,1,PAR,Justo VILLAR ,GK ,18,28,64,10,90,0,0,0,0,0,3774,1175,1407,,,,6,18.08,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,3,PAR,Claudio MOREL ,D ,34,52,65,25,90,0,0,0,1,0,8709,3088,3479,30,9,,91,23.65,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,6,PAR,Carlos BONET ,M ,39,53,74,27,90,0,0,0,2,1,9953,3593,4076,33,11,,87,28.35,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,9,PAR,Roque SANTA CRUZ ,F ,23,44,52,37,90,0,2,2,1,1,9880,3697,3610,83,43,8,91,23.2,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,13,PAR,Enrique VERA ,M ,20,31,65,27,88,1,1,2,4,0,9258,3325,3667,65,24,3,79,22.71,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,14,PAR,Paulo DA SILVA ,D ,30,38,79,25,90,0,0,0,1,1,8308,2726,3563,12,5,4,56,20.27,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,15,PAR,Victor CACERES ,M ,37,53,70,35,90,0,0,0,4,2,10159,3483,4375,45,5,1,99,20.81,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,16,PAR,Cristian RIVEROS ,M ,32,40,80,30,90,1,2,2,1,4,10315,3656,4338,47,17,3,97,22.6,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,18,PAR,Nelson VALDEZ ,F ,7,13,54,13,68,0,0,3,1,2,7292,2595,2851,77,44,11,81,21.57,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,19,PAR,Lucas BARRIOS ,F ,17,30,57,31,82,0,0,1,3,1,8386,3326,3023,87,48,10,90,20.93,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,21,PAR,Antolin ALCARAZ ,D ,40,58,69,31,90,0,0,0,0,0,8934,3164,3640,11,3,2,58,22.6,84,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,7,PAR,Oscar CARDOZO ,F ,0,1,0,2,8,0,0,0,0,1,1294,426,482,83,48,11,12,20.94,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,8,PAR,Edgar BARRETO ,M ,0,1,0,0,2,0,0,0,0,0,726,166,330,42,5,2,7,18.86,78,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,17,PAR,Aureliano TORRES ,D ,11,15,73,15,22,0,0,1,0,1,2480,988,901,54,18,1,37,19.15,83,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,16,CMR,Hamidou SOULEYMANOU ,GK ,21,28,75,11,90,0,0,0,0,0,3785,1551,1309,,,,18,18.75,98,1,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,"94'20""",0.98,0.01,0.01,3785,3222,232,331,18.75,18
26,26,2,CMR,Benoit ASSOU-EKOTTO ,D ,36,44,82,33,90,0,0,1,0,2,9524,3868,3569,42,18,1,87,26.01,84,8,8,0,0,0,0,0,0,0,0,4,3,0,0,1,0,1,1,"94'20""",0.84,0.08,0.08,9524,5441,1516,2566,26.01,87
26,26,3,CMR,Nicolas NKOULOU ,D ,42,49,86,31,90,0,0,0,0,0,8533,3603,3394,14,1,1,68,23.4,88,6,6,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,"94'20""",0.88,0.06,0.06,8533,5501,1298,1735,23.4,68
26,26,5,CMR,Sebastien BASSONG ,D ,31,36,86,27,72,0,0,0,1,1,6696,2624,2825,14,3,1,51,19.88,88,6,6,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,"73'05""",0.88,0.06,0.06,6696,4460,886,1350,19.88,51
26,26,6,CMR,Alexandre SONG ,M ,55,66,83,51,90,0,0,1,1,0,9534,4293,3590,49,14,2,99,23.43,83,8,9,0,1,0,0,0,0,0,1,15,0,1,2,0,1,0,0,"94'20""",0.83,0.08,0.09,9534,5327,1485,2722,23.43,99
26,26,8,CMR,GEREMI ,D ,44,62,71,44,90,0,1,1,3,2,9952,4082,3824,58,30,1,103,21.38,82,9,9,0,1,0,0,0,0,0,3,1,6,0,0,0,2,0,0,"94'20""",0.82,0.09,0.09,9952,5435,1704,2814,21.38,103
26,26,9,CMR,Samuel ETOO ,F ,29,44,66,40,90,1,2,3,0,1,8744,3880,3039,88,57,15,87,22.07,88,6,6,1,3,0,0,0,0,0,0,4,2,0,1,2,1,0,0,"94'20""",0.88,0.06,0.06,8744,5684,1008,2053,22.07,87
26,26,10,CMR,Achille EMANA ,F ,34,49,69,44,90,0,2,6,0,0,9736,4058,3797,74,36,6,127,21.69,83,7,10,0,6,0,0,0,0,0,0,9,3,0,1,1,2,0,0,"94'20""",0.83,0.07,0.1,9736,5699,1337,2699,21.69,127
26,26,15,CMR,Pierre WEBO ,F ,23,32,72,27,78,0,1,3,1,1,8304,3712,2959,86,52,11,105,26.72,82,8,10,0,3,0,0,0,0,0,1,3,4,0,1,1,1,0,0,"79'05""",0.82,0.08,0.1,8304,4712,1178,2413,26.72,105
26,26,18,CMR,Eyong ENOH ,M ,13,20,65,15,45,0,1,1,0,0,5898,2202,2495,53,16,3,58,23.7,80,9,11,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,"46'05""",0.8,0.09,0.11,5898,3156,1041,1701,23.7,58
26,26,19,CMR,Stephane MBIA ,D ,56,72,78,47,90,0,1,2,1,0,9749,4063,3708,33,11,3,79,20.28,84,8,8,0,1,0,0,0,1,0,1,8,0,0,0,0,0,0,0,"94'20""",0.84,0.08,0.08,9749,5945,1580,2223,20.28,79
26,26,11,CMR,Jean MAKOUN ,M ,33,39,85,39,45,0,0,1,2,1,5260,2574,1716,62,30,4,56,20.95,78,10,12,0,1,0,0,0,0,0,2,6,1,0,2,0,0,0,0,"48'15""",0.78,0.1,0.12,5260,2714,840,1706,20.95,56
26,26,17,CMR,Mohamadou IDRISSOU ,F ,9,11,82,11,18,0,0,2,0,0,2192,1035,638,86,64,24,38,26.06,82,9,9,0,2,0,1,0,0,0,0,3,1,1,0,0,0,0,0,"21'15""",0.82,0.09,0.09,2192,1080,299,813,26.06,38
26,26,23,CMR,Vincent ABOUBAKAR ,F ,3,7,43,9,12,0,0,2,0,2,1768,892,564,93,61,15,29,18.05,75,9,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"15'15""",0.75,0.09,0.16,1768,827,274,666,18.05,29
26,26,1,DEN,Thomas SORENSEN ,GK ,24,39,62,14,90,0,0,0,0,0,4253,1408,1595,,,,9,15.38,98,1,1,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,1,"94'20""",0.98,0.01,0.01,4253,3775,223,254,15.38,9
26,26,2,DEN,Christian POULSEN ,M ,42,57,74,45,90,0,0,0,1,0,11346,4267,5056,25,8,,104,27.11,75,13,12,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,6,"94'20""",0.75,0.13,0.12,11346,5569,2348,3430,27.11,104
26,26,3,DEN,Simon KJAER ,D ,15,22,68,11,90,0,0,1,1,1,8643,2736,3912,6,1,,72,19.86,89,5,6,0,1,0,0,0,1,0,1,2,1,1,1,0,0,0,1,"94'20""",0.89,0.05,0.06,8643,5898,1064,1680,19.86,72
26,26,4,DEN,Daniel AGGER ,D ,28,36,78,18,90,0,0,1,1,1,8946,3132,4115,5,1,,74,25.88,87,6,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,"94'20""",0.87,0.06,0.07,8946,5914,1112,1920,25.88,74
26,26,6,DEN,Lars JACOBSEN ,D ,42,51,82,34,90,0,0,0,0,0,9491,3398,4123,18,5,,74,22.07,84,8,8,0,0,0,0,0,0,0,0,8,0,0,0,0,1,2,2,"94'20""",0.84,0.08,0.08,9491,5785,1474,2232,22.07,74
26,26,8,DEN,Jesper GRONKJAER ,F ,18,28,64,24,67,0,0,2,2,0,7789,2834,3163,46,15,2,82,21.96,80,9,11,0,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,"67'07""",0.8,0.09,0.11,7789,4599,1264,1926,21.96,82
26,26,9,DEN,Jon Dahl TOMASSON ,F ,23,28,82,28,86,0,3,3,1,2,10777,4132,4667,52,19,5,171,20.63,74,11,15,0,3,0,0,0,0,0,1,1,1,0,1,0,1,0,0,"86'13""",0.74,0.11,0.15,10777,5027,1898,3851,20.63,171
26,26,10,DEN,Martin JORGENSEN ,M ,17,28,61,20,45,0,0,1,0,0,5729,2287,2383,30,4,,62,20.7,77,13,10,0,1,0,0,0,0,0,0,3,2,1,1,0,1,0,0,"46'05""",0.77,0.13,0.1,5729,3050,1158,1521,20.7,62
26,26,11,DEN,Nicklas BENDTNER ,F ,18,32,56,39,90,1,2,2,2,3,9071,3559,3458,73,25,5,65,21.66,86,7,7,1,2,1,0,0,0,0,2,6,0,0,0,1,0,0,0,"94'20""",0.86,0.07,0.07,9071,5834,1288,1948,21.66,65
26,26,15,DEN,Simon POULSEN ,D ,35,46,76,34,90,0,0,1,2,0,10603,3890,4580,18,4,,111,21.3,81,10,9,0,0,0,0,0,0,0,2,2,1,0,2,2,1,0,4,"94'20""",0.81,0.1,0.09,10603,6148,1900,2555,21.3,111
26,26,19,DEN,Dennis ROMMEDAHL ,F ,29,37,78,26,90,1,1,2,0,0,9733,3503,4225,50,18,2,109,25.37,84,7,9,1,2,1,0,0,0,0,0,2,2,0,0,1,1,0,0,"94'20""",0.84,0.07,0.09,9733,5560,1484,2690,25.37,109
26,26,7,DEN,Daniel JENSEN ,M ,15,22,68,14,45,0,0,0,2,0,5769,1732,3075,31,6,1,60,22.54,77,10,13,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,"48'15""",0.77,0.1,0.13,5769,2985,998,1787,22.54,60
26,26,12,DEN,Thomas KAHLENBERG ,M ,12,16,75,9,23,0,0,0,0,1,3465,1234,1649,35,9,,49,21.12,75,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27'13""",0.75,0.11,0.14,3465,1637,609,1219,21.12,49
26,26,14,DEN,Jakob POULSEN ,M ,1,2,50,3,4,0,0,0,0,0,1165,526,432,42,12,1,12,20.77,63,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8'07""",0.63,0.15,0.22,1165,486,235,444,20.77,12
25,25,1,NED,Maarten STEKELENBURG ,GK ,33,43,77,24,90,0,0,0,0,0,3921,1746,949,,,,9,18.45,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"94'06""",0.98,0.01,0.01,3921,3504,233,184,18.45,9
25,25,2,NED,Gregory VAN DER WIEL ,D ,58,69,84,48,90,0,0,0,1,1,10871,4996,3206,30,7,,91,22.52,80,9,11,0,0,0,0,0,1,0,1,3,1,0,0,0,0,2,2,"94'06""",0.8,0.09,0.11,10871,5987,1773,3112,22.52,91
25,25,3,NED,John HEITINGA ,D ,62,75,83,56,90,0,0,0,3,0,8961,4056,2659,7,2,1,68,20.83,86,7,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,2,"94'06""",0.86,0.07,0.07,8961,5751,1322,1887,20.83,68
25,25,4,NED,Joris MATHIJSEN ,D ,58,68,85,61,90,0,0,0,2,0,9528,4099,2827,6,2,,62,20.93,85,8,7,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,"94'06""",0.85,0.08,0.07,9528,6139,1335,2055,20.93,62
25,25,5,NED,Giovanni VAN BRONCKHORST ,D ,64,79,81,54,90,0,0,0,0,1,10215,4456,3132,27,8,,112,21.68,83,7,10,0,0,0,0,0,0,0,0,6,4,1,0,0,1,0,0,"94'06""",0.83,0.07,0.1,10215,5990,1351,2874,21.68,112
25,25,6,NED,Mark VAN BOMMEL ,M ,69,86,80,61,90,0,0,0,1,3,9046,3934,2952,37,4,,99,20.79,88,5,7,0,0,0,0,0,0,0,1,13,1,0,1,0,0,0,1,"94'06""",0.88,0.05,0.07,9046,5822,1139,2085,20.79,99
25,25,7,NED,Dirk KUYT ,F ,35,47,74,47,90,0,0,1,1,0,10199,4572,2652,72,30,3,109,23.38,83,8,9,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,"94'06""",0.83,0.08,0.09,10199,5822,1610,2768,23.38,109
25,25,8,NED,Nigel DE JONG ,M ,59,69,86,52,90,0,0,0,1,0,9896,4440,2998,38,4,,73,19.25,85,8,7,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,"94'06""",0.85,0.08,0.07,9896,6296,1404,2196,19.25,73
25,25,9,NED,Robin VAN PERSIE ,F ,16,28,57,24,88,0,1,2,2,4,9401,4512,2487,89,47,8,68,26.02,86,7,7,0,2,1,1,0,0,0,2,1,0,0,0,0,1,0,0,"88'28""",0.86,0.07,0.07,9401,6150,1223,2028,26.02,68
25,25,10,NED,Wesley SNEIJDER ,M ,30,45,67,41,83,1,1,3,3,0,8991,4601,2502,76,28,1,95,21.42,82,8,10,1,2,0,0,0,0,0,3,6,0,0,0,0,0,0,0,"83'28""",0.82,0.08,0.1,8991,5308,1300,2384,21.42,95
25,25,23,NED,Rafael VAN DER VAART ,M ,25,41,61,34,72,0,1,1,3,2,8219,4026,2248,74,33,3,86,20.69,79,10,11,0,1,0,0,0,0,0,3,3,1,0,1,0,0,0,0,"72'46""",0.79,0.1,0.11,8219,4460,1570,2190,20.69,86
25,25,17,NED,Eljero ELIA ,F ,2,10,20,7,18,0,0,0,1,0,2844,987,1004,64,29,4,63,19.63,70,12,18,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,"21'20""",0.7,0.12,0.18,2844,1266,454,1123,19.63,63
25,25,20,NED,Ibrahim AFELLAY ,M ,4,5,80,5,7,0,2,2,0,0,1399,422,395,64,19,3,16,15.06,74,11,15,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"10'38""",0.74,0.11,0.15,1399,684,216,500,15.06,16
25,25,21,NED,Klaas Jan HUNTELAAR ,F ,2,3,67,3,2,0,0,0,0,0,770,164,173,81,23,6,16,17.62,74,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5'38""",0.74,0.09,0.17,770,361,96,313,17.62,16
25,25,21,JPN,Eiji KAWASHIMA ,GK ,12,16,75,2,90,0,0,0,0,0,3420,1007,1459,,,,6,10.24,99,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"94'06""",0.99,0.01,0,3420,3157,128,135,10.24,6
25,25,2,JPN,Yuki ABE ,M ,21,30,70,25,90,0,1,1,0,1,10773,2770,5573,18,3,,140,23.38,80,9,11,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"94'06""",0.8,0.09,0.11,10773,5926,1645,3203,23.38,140
25,25,3,JPN,Yuichi KOMANO ,D ,34,52,65,30,90,0,0,0,1,1,9909,2774,4900,18,4,,113,23.67,83,7,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,"94'06""",0.83,0.07,0.1,9909,5501,1424,2984,23.67,113
25,25,4,JPN,Marcus Tulio TANAKA ,D ,29,49,59,26,90,0,0,1,1,2,9358,2432,4494,10,5,1,77,22.68,87,7,6,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,3,"94'06""",0.87,0.07,0.06,9358,5939,1302,2116,22.68,77
25,25,5,JPN,Yuto NAGATOMO ,D ,18,32,56,14,90,0,0,1,1,1,10757,2995,4992,17,6,,120,26.7,81,9,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"94'06""",0.81,0.09,0.1,10757,5963,1696,3100,26.7,120
25,25,7,JPN,Yasuhito ENDO ,M ,40,54,74,36,90,0,0,0,0,0,11005,3163,5482,37,9,1,105,25.94,78,10,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,"94'06""",0.78,0.1,0.12,11005,5915,1999,3091,25.94,105
25,25,8,JPN,Daisuke MATSUI ,M ,17,28,61,24,64,0,1,1,0,1,7474,1893,3948,55,18,1,95,21.36,80,9,11,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"64'43""",0.8,0.09,0.11,7474,4199,1075,2201,21.36,95
25,25,16,JPN,Yoshito OKUBO ,F ,12,20,60,18,77,0,1,3,2,1,8681,2525,4478,45,15,2,116,19.61,80,8,12,0,3,0,1,0,0,0,2,1,0,0,0,0,2,0,2,"77'24""",0.8,0.08,0.12,8681,4586,1352,2742,19.61,116
